claim_id,claim_date,sale_id,repair_status
22521,2020-04-07,969583,Repaired
22522,2021-01-08,729433,Paid Repaired
22523,2024-03-28,396361,Repaired
22524,2022-12-22,391894,In Progress
22525,2021-10-28,924636,In Progress
22526,2020-03-12,736329,Paid Repaired
22527,2020-06-09,826821,In Progress
22528,2021-02-23,544614,Paid Repaired
22529,2021-02-18,654064,Warranty Void
22530,2019-10-15,555170,Repaired
22531,2023-09-24,199443,Replacement
22532,2023-12-26,736551,Repaired
22533,2023-09-28,973624,Repaired
22534,2020-12-23,888029,Repaired
22535,2020-05-19,357561,Repaired
22536,2024-06-29,56726,Paid Repaired
22537,2022-06-13,842697,Warranty Void
22538,2024-12-08,57413,Repaired
22539,2024-12-31,215933,Paid Repaired
22540,2023-02-14,378516,Repaired
22541,2020-12-02,53942,Repaired
22542,2021-04-06,887615,In Progress
22543,2022-02-19,421946,Replacement
22544,2019-12-12,227537,Replacement
22545,2019-05-14,153985,Warranty Void
22546,2024-01-28,278223,Paid Repaired
22547,2020-04-22,405653,Replacement
22548,2020-12-31,563732,Paid Repaired
22549,2022-06-10,54303,Replacement
22550,2024-06-02,583363,Replacement
22551,2022-12-27,56474,Paid Repaired
22552,2020-10-07,705435,Repaired
22553,2024-12-07,624880,Replacement
22554,2019-12-19,38325,Repaired
22555,2023-01-18,52864,Paid Repaired
22556,2020-04-18,620824,Paid Repaired
22557,2019-10-10,379122,Repaired
22558,2019-07-16,339030,Paid Repaired
22559,2023-08-04,459699,Repaired
22560,2021-03-03,49415,In Progress
22561,2020-05-15,483374,Warranty Void
22562,2020-02-27,284927,Warranty Void
22563,2023-10-01,709727,Paid Repaired
22564,2024-12-31,130347,Repaired
22565,2019-07-03,902095,Warranty Void
22566,2024-12-31,631259,Replacement
22567,2022-07-18,274362,Repaired
22568,2023-07-19,858774,In Progress
22569,2018-12-29,300877,Paid Repaired
22570,2021-02-23,838492,Repaired
22571,2020-12-02,686491,Repaired
22572,2020-08-14,694330,Replacement
22573,2020-12-25,309784,Repaired
22574,2023-02-19,514569,Paid Repaired
22575,2019-08-11,716868,Paid Repaired
22576,2024-12-31,771315,Repaired
22577,2024-06-02,605469,Paid Repaired
22578,2022-08-01,437617,Paid Repaired
22579,2022-07-27,61883,Paid Repaired
22580,2023-07-28,975235,Repaired
22581,2021-03-21,936946,Paid Repaired
22582,2024-03-28,440554,Warranty Void
22583,2021-11-01,626787,Warranty Void
22584,2020-10-26,241213,Warranty Void
22585,2024-12-31,760824,Paid Repaired
22586,2023-12-02,265901,Repaired
22587,2021-08-25,770688,Replacement
22588,2023-06-29,775254,Repaired
22589,2018-11-15,474668,Warranty Void
22590,2022-05-31,683851,Replacement
22591,2023-09-12,335435,Paid Repaired
22592,2021-06-21,129681,Repaired
22593,2024-07-21,666694,Paid Repaired
22594,2023-08-05,481723,Repaired
22595,2024-12-31,535657,Paid Repaired
22596,2024-06-27,124445,Warranty Void
22597,2022-01-06,277448,Replacement
22598,2021-03-25,41654,Repaired
22599,2019-01-13,772284,Repaired
22600,2020-06-06,69411,Paid Repaired
22601,2022-04-06,993300,Paid Repaired
22602,2019-07-01,89594,Paid Repaired
22603,2020-10-16,216244,Warranty Void
22604,2022-02-01,538526,Repaired
22605,2023-11-07,904603,Replacement
22606,2023-01-05,605976,Replacement
22607,2024-11-19,250710,Repaired
22608,2023-11-28,982503,Warranty Void
22609,2019-10-18,479999,Paid Repaired
22610,2018-10-21,344023,Paid Repaired
22611,2022-09-15,642666,Repaired
22612,2024-12-21,161576,Paid Repaired
22613,2019-10-10,66325,Warranty Void
22614,2022-09-21,998340,Paid Repaired
22615,2024-01-19,222167,Paid Repaired
22616,2020-05-10,368977,Repaired
22617,2023-06-02,67743,Replacement
22618,2021-05-31,160963,Repaired
22619,2018-12-11,626879,Repaired
22620,2022-02-09,609822,Repaired
22621,2021-06-06,233240,Repaired
22622,2022-04-21,833877,Repaired
22623,2021-02-16,486336,Repaired
22624,2024-12-31,172956,Repaired
22625,2019-01-30,305072,In Progress
22626,2021-11-11,607758,Paid Repaired
22627,2022-11-06,354650,Repaired
22628,2018-03-19,792161,Repaired
22629,2019-10-17,774015,Repaired
22630,2023-01-05,399988,Paid Repaired
22631,2021-07-26,454633,Replacement
22632,2018-11-28,576531,Paid Repaired
22633,2023-10-29,925129,Paid Repaired
22634,2021-01-22,719176,Replacement
22635,2018-08-09,654581,Replacement
22636,2023-06-18,804923,Replacement
22637,2020-06-04,983950,Warranty Void
22638,2023-06-28,278719,Paid Repaired
22639,2024-12-18,967942,Replacement
22640,2018-07-31,425980,Replacement
22641,2024-06-15,183825,Paid Repaired
22642,2024-08-16,579883,Paid Repaired
22643,2020-11-29,118229,Warranty Void
22644,2021-01-22,528114,Paid Repaired
22645,2023-07-23,268071,Paid Repaired
22646,2022-11-09,744732,Paid Repaired
22647,2021-03-06,600758,Warranty Void
22648,2021-10-05,804276,Repaired
22649,2021-08-25,820795,Paid Repaired
22650,2022-01-04,624213,Paid Repaired
22651,2020-12-29,249601,In Progress
22652,2022-06-04,847120,Repaired
22653,2021-12-05,515823,Warranty Void
22654,2022-02-25,9386,Warranty Void
22655,2022-03-07,991761,Paid Repaired
22656,2019-07-05,719788,Paid Repaired
22657,2021-01-13,799352,Paid Repaired
22658,2022-07-28,398601,Warranty Void
22659,2023-09-13,402580,Replacement
22660,2022-12-16,124338,Paid Repaired
22661,2021-09-25,456159,Repaired
22662,2024-09-07,969060,Replacement
22663,2019-09-17,459828,Paid Repaired
22664,2022-05-16,419035,Warranty Void
22665,2024-11-19,928112,Replacement
22666,2019-03-13,102608,Paid Repaired
22667,2020-11-03,270577,Repaired
22668,2018-12-27,873241,Replacement
22669,2023-12-16,813597,Paid Repaired
22670,2024-05-04,909976,Paid Repaired
22671,2020-03-26,376846,Warranty Void
22672,2024-12-31,326835,Repaired
22673,2024-02-16,472212,Replacement
22674,2024-05-28,34714,Replacement
22675,2023-05-17,795048,Paid Repaired
22676,2021-10-11,373828,Warranty Void
22677,2022-03-26,194756,Paid Repaired
22678,2019-12-31,480057,Warranty Void
22679,2022-06-30,641686,Paid Repaired
22680,2022-12-24,129678,Paid Repaired
22681,2020-04-18,642087,Paid Repaired
22682,2023-08-01,426407,Replacement
22683,2023-11-10,447720,Warranty Void
22684,2024-07-15,661700,Warranty Void
22685,2018-12-08,194792,Paid Repaired
22686,2020-01-04,326174,Repaired
22687,2023-05-04,207896,Replacement
22688,2019-09-02,37913,Warranty Void
22689,2024-01-31,11434,Paid Repaired
22690,2020-02-04,382515,Repaired
22691,2022-06-19,803177,Repaired
22692,2024-12-31,916058,Repaired
22693,2024-03-05,985875,Repaired
22694,2023-10-10,185917,Warranty Void
22695,2024-12-31,195727,Replacement
22696,2024-12-31,170910,Repaired
22697,2021-07-17,268812,Warranty Void
22698,2023-07-18,761028,Warranty Void
22699,2020-05-10,203775,In Progress
22700,2019-12-12,722577,Repaired
22701,2019-05-11,530372,Warranty Void
22702,2021-11-10,519224,Paid Repaired
22703,2022-11-15,897122,Replacement
22704,2024-12-25,243879,Repaired
22705,2024-12-31,432292,Paid Repaired
22706,2018-10-14,41516,Repaired
22707,2023-03-29,146735,Repaired
22708,2020-04-26,127152,Replacement
22709,2022-09-13,839296,Repaired
22710,2024-08-15,907649,Repaired
22711,2024-12-31,566410,Paid Repaired
22712,2022-03-16,218002,Replacement
22713,2020-11-28,744180,Replacement
22714,2024-12-22,87007,Paid Repaired
22715,2021-06-18,890755,Paid Repaired
22716,2021-03-09,193900,Replacement
22717,2023-12-22,820517,Replacement
22718,2019-05-17,848411,Paid Repaired
22719,2019-10-08,31129,Paid Repaired
22720,2022-11-13,127605,Repaired
22721,2024-03-29,573189,Paid Repaired
22722,2022-06-24,387011,Repaired
22723,2024-12-31,644432,Paid Repaired
22724,2023-02-01,851728,Paid Repaired
22725,2018-06-04,113111,Paid Repaired
22726,2021-11-16,191748,Replacement
22727,2019-04-24,885612,Replacement
22728,2024-03-18,850712,Warranty Void
22729,2022-03-22,898296,Paid Repaired
22730,2022-03-21,329515,Paid Repaired
22731,2021-12-02,670564,In Progress
22732,2023-03-18,746108,Replacement
22733,2024-12-06,737024,Replacement
22734,2018-04-22,240448,Repaired
22735,2022-01-01,362468,Repaired
22736,2023-06-14,784415,Replacement
22737,2021-01-27,235125,Repaired
22738,2019-10-04,785612,Replacement
22739,2023-06-09,948395,Warranty Void
22740,2018-12-28,873949,Paid Repaired
22741,2022-03-27,562673,Paid Repaired
22742,2024-03-28,227880,Repaired
22743,2022-04-17,48980,Replacement
22744,2022-10-17,545810,In Progress
22745,2023-11-11,118599,Replacement
22746,2022-07-14,930386,Replacement
22747,2024-01-15,602121,Replacement
22748,2024-02-27,972854,Repaired
22749,2021-10-18,521686,Warranty Void
22750,2022-06-14,805555,Paid Repaired
22751,2023-03-15,832330,Replacement
22752,2020-08-09,468415,Repaired
22753,2018-08-10,112097,Repaired
22754,2022-02-04,679327,Paid Repaired
22755,2018-04-25,4225,Replacement
22756,2022-03-26,704830,Warranty Void
22757,2024-06-21,776825,Replacement
22758,2019-05-14,427562,Paid Repaired
22759,2023-12-11,425188,Repaired
22760,2024-12-31,279731,Repaired
22761,2020-09-14,59898,Warranty Void
22762,2024-12-31,708242,Paid Repaired
22763,2020-05-01,395880,Paid Repaired
22764,2019-07-01,389304,Repaired
22765,2023-07-19,808718,Warranty Void
22766,2022-05-02,206860,Repaired
22767,2023-02-14,735021,Warranty Void
22768,2023-11-28,245691,Replacement
22769,2019-03-11,894029,Replacement
22770,2019-07-27,553804,Repaired
22771,2019-04-09,283739,Repaired
22772,2021-03-21,929938,Replacement
22773,2024-05-11,30083,In Progress
22774,2024-12-19,443820,Replacement
22775,2024-12-31,674093,Replacement
22776,2022-07-25,787384,In Progress
22777,2023-08-08,286940,Warranty Void
22778,2022-03-14,579063,Warranty Void
22779,2024-12-31,149309,Paid Repaired
22780,2024-12-31,574839,Warranty Void
22781,2024-12-31,654882,Repaired
22782,2024-11-29,708181,Paid Repaired
22783,2021-07-26,19,In Progress
22784,2020-07-22,113557,Paid Repaired
22785,2019-08-31,524891,Repaired
22786,2023-07-07,483004,Paid Repaired
22787,2018-10-24,501587,Paid Repaired
22788,2023-09-22,278005,Repaired
22789,2018-10-22,764195,Paid Repaired
22790,2020-05-01,741007,Paid Repaired
22791,2020-04-01,180738,Paid Repaired
22792,2019-10-04,475607,Repaired
22793,2023-08-03,737391,Repaired
22794,2020-01-02,523391,Paid Repaired
22795,2023-01-17,402079,Replacement
22796,2021-04-13,992208,In Progress
22797,2021-02-26,108555,Warranty Void
22798,2022-10-17,664680,Replacement
22799,2019-02-02,160696,Repaired
22800,2022-09-28,468102,Repaired
22801,2024-12-31,647936,Warranty Void
22802,2024-10-01,900559,Paid Repaired
22803,2023-05-25,695353,Replacement
22804,2021-04-16,550335,Paid Repaired
22805,2024-06-05,297922,Warranty Void
22806,2018-10-22,866488,Warranty Void
22807,2020-10-20,261641,Repaired
22808,2019-03-19,327562,Paid Repaired
22809,2021-11-30,955130,Paid Repaired
22810,2021-08-31,265571,Warranty Void
22811,2020-08-15,590974,Warranty Void
22812,2019-03-29,105027,In Progress
22813,2022-04-18,964980,Repaired
22814,2024-07-10,199210,Replacement
22815,2024-12-31,69255,Replacement
22816,2023-12-07,553523,Paid Repaired
22817,2024-07-20,167187,Warranty Void
22818,2020-08-30,162182,Paid Repaired
22819,2022-01-05,791969,Paid Repaired
22820,2020-12-27,849673,Repaired
22821,2018-05-20,555388,Paid Repaired
22822,2020-03-31,611189,Repaired
22823,2022-02-04,923907,Paid Repaired
22824,2022-05-19,747403,Replacement
22825,2021-10-26,612677,Repaired
22826,2022-01-30,619676,Repaired
22827,2022-01-01,989478,Repaired
22828,2024-12-10,497223,Warranty Void
22829,2019-11-22,757890,Replacement
22830,2023-09-09,926969,Paid Repaired
22831,2024-07-11,326407,Paid Repaired
22832,2020-06-28,196830,Warranty Void
22833,2022-02-24,379264,Replacement
22834,2019-09-17,552566,Replacement
22835,2021-05-02,589652,Paid Repaired
22836,2022-03-24,146639,Replacement
22837,2020-09-11,386909,In Progress
22838,2024-12-20,590841,Paid Repaired
22839,2024-12-31,813775,Paid Repaired
22840,2022-11-22,95810,Paid Repaired
22841,2020-02-29,181640,Replacement
22842,2020-02-14,797674,Repaired
22843,2024-01-02,969494,Paid Repaired
22844,2018-10-16,191870,Replacement
22845,2022-02-21,200050,Warranty Void
22846,2024-04-26,299104,Paid Repaired
22847,2018-10-09,641872,Repaired
22848,2022-09-18,78723,Paid Repaired
22849,2021-10-17,590985,In Progress
22850,2021-04-21,356831,Repaired
22851,2019-06-29,900964,Paid Repaired
22852,2021-06-22,958151,Repaired
22853,2019-04-23,940388,Repaired
22854,2021-03-18,358774,Paid Repaired
22855,2023-06-01,896569,Repaired
22856,2018-11-08,189653,Repaired
22857,2021-10-08,805034,Warranty Void
22858,2020-07-12,476226,In Progress
22859,2021-11-16,255331,Warranty Void
22860,2020-01-29,71415,Repaired
22861,2021-04-22,223247,Replacement
22862,2023-09-28,659512,Repaired
22863,2019-08-16,423297,Paid Repaired
22864,2023-09-20,302233,Replacement
22865,2022-04-22,787170,Warranty Void
22866,2024-03-16,393363,Repaired
22867,2019-08-19,831179,Replacement
22868,2024-01-26,731082,Paid Repaired
22869,2024-02-19,767951,Warranty Void
22870,2018-09-11,554342,Repaired
22871,2021-08-26,661163,Repaired
22872,2019-12-30,34226,Paid Repaired
22873,2019-06-21,493333,Repaired
22874,2019-05-04,229031,Warranty Void
22875,2018-05-11,751982,Warranty Void
22876,2022-04-08,598066,Repaired
22877,2020-11-06,911542,Paid Repaired
22878,2022-03-08,853290,Repaired
22879,2022-02-06,981122,Paid Repaired
22880,2021-03-23,498951,Paid Repaired
22881,2019-05-04,804311,Replacement
22882,2023-05-22,303861,Repaired
22883,2020-12-23,200834,Repaired
22884,2020-05-13,169458,Repaired
22885,2023-06-28,765484,Repaired
22886,2020-08-17,151949,Replacement
22887,2020-02-21,149158,In Progress
22888,2019-02-03,919572,Repaired
22889,2019-03-04,705936,Repaired
22890,2019-09-18,695911,Replacement
22891,2024-02-29,710234,Replacement
22892,2024-06-11,265324,Repaired
22893,2024-05-30,509423,In Progress
22894,2024-12-31,553439,Paid Repaired
22895,2024-05-26,457248,Warranty Void
22896,2022-10-18,914101,In Progress
22897,2018-12-08,47166,Paid Repaired
22898,2023-11-15,470162,Repaired
22899,2022-06-19,712167,Replacement
22900,2020-06-21,599234,Paid Repaired
22901,2023-07-15,922018,Warranty Void
22902,2024-10-10,291901,Paid Repaired
22903,2024-11-22,283536,Repaired
22904,2024-12-31,287720,Warranty Void
22905,2023-01-02,129032,Repaired
22906,2024-09-29,476499,Replacement
22907,2020-08-22,692044,Paid Repaired
22908,2019-02-04,245395,Paid Repaired
22909,2020-11-13,378137,Paid Repaired
22910,2020-08-17,427265,Paid Repaired
22911,2024-11-03,163766,In Progress
22912,2022-07-20,53757,Paid Repaired
22913,2019-05-04,265381,Replacement
22914,2018-06-09,691307,Warranty Void
22915,2021-08-20,684038,Paid Repaired
22916,2023-11-21,58292,Repaired
22917,2022-10-24,964193,Paid Repaired
22918,2021-11-23,100509,In Progress
22919,2020-12-27,765910,Paid Repaired
22920,2022-06-19,389051,Replacement
22921,2021-02-09,685154,Warranty Void
22922,2023-04-09,315087,Repaired
22923,2023-05-08,426622,Paid Repaired
22924,2024-06-20,726571,Paid Repaired
22925,2019-04-07,556902,Repaired
22926,2021-06-10,225212,Replacement
22927,2019-12-19,794569,Paid Repaired
22928,2024-10-01,417141,Paid Repaired
22929,2023-09-28,768418,Paid Repaired
22930,2023-09-12,948035,Paid Repaired
22931,2020-02-18,846115,Paid Repaired
22932,2021-08-30,482401,Replacement
22933,2021-04-14,952549,Warranty Void
22934,2024-08-20,303432,Replacement
22935,2023-07-07,505313,Replacement
22936,2021-12-01,82450,Warranty Void
22937,2018-09-05,751157,Warranty Void
22938,2024-12-31,87746,Warranty Void
22939,2021-12-20,621411,Repaired
22940,2020-05-16,711022,Paid Repaired
22941,2023-03-21,967229,Repaired
22942,2024-08-08,513822,Repaired
22943,2019-06-13,443706,Paid Repaired
22944,2024-06-04,242067,Paid Repaired
22945,2021-07-04,532647,Warranty Void
22946,2023-09-30,210418,Replacement
22947,2023-01-17,641697,Repaired
22948,2020-05-01,383941,Repaired
22949,2019-11-04,251563,Repaired
22950,2022-03-28,256147,Paid Repaired
22951,2021-11-17,949882,In Progress
22952,2021-03-22,717085,Repaired
22953,2024-12-31,62276,Warranty Void
22954,2019-06-16,331346,Replacement
22955,2022-03-10,30766,Warranty Void
22956,2022-11-06,864252,Replacement
22957,2019-08-21,386038,Paid Repaired
22958,2024-12-31,466024,Repaired
22959,2021-03-08,924396,Repaired
22960,2019-08-29,317430,Repaired
22961,2020-06-23,895621,Replacement
22962,2019-03-31,69755,Paid Repaired
22963,2021-10-28,324990,In Progress
22964,2020-06-27,487207,Replacement
22965,2018-09-27,576332,Paid Repaired
22966,2019-01-28,248622,Warranty Void
22967,2021-12-19,451936,Paid Repaired
22968,2024-04-24,61048,Repaired
22969,2024-09-22,30966,Repaired
22970,2018-08-03,797603,Replacement
22971,2021-10-24,142620,Repaired
22972,2022-01-05,86544,Replacement
22973,2022-09-30,931411,Warranty Void
22974,2023-08-23,941766,Paid Repaired
22975,2024-12-31,175845,Paid Repaired
22976,2019-06-02,949438,Replacement
22977,2022-04-17,854577,Replacement
22978,2024-08-27,400881,Repaired
22979,2020-05-23,248068,Replacement
22980,2020-02-08,611181,Warranty Void
22981,2022-02-15,654561,Repaired
22982,2021-09-22,783095,Replacement
22983,2023-10-21,665449,Repaired
22984,2022-09-09,30113,Repaired
22985,2020-07-20,408904,Repaired
22986,2021-06-15,433317,Repaired
22987,2020-08-10,140275,Repaired
22988,2023-12-08,470457,Replacement
22989,2023-08-26,590835,Replacement
22990,2020-11-20,696684,Paid Repaired
22991,2022-09-05,506233,Paid Repaired
22992,2022-11-18,854483,Warranty Void
22993,2022-01-12,481520,Replacement
22994,2019-07-07,204577,Paid Repaired
22995,2023-06-04,57755,Paid Repaired
22996,2024-06-26,465214,Repaired
22997,2019-09-03,957824,Paid Repaired
22998,2021-12-31,305274,Replacement
22999,2024-04-30,726040,Warranty Void
23000,2024-10-02,720179,Repaired
23001,2024-10-27,836425,Paid Repaired
23002,2023-03-17,634729,Repaired
23003,2021-03-09,800642,Warranty Void
23004,2023-08-02,916343,Repaired
23005,2024-12-31,362542,Repaired
23006,2018-08-25,336910,Replacement
23007,2021-01-25,477979,Paid Repaired
23008,2024-09-28,496216,Warranty Void
23009,2020-07-27,170692,Warranty Void
23010,2022-02-07,333692,Paid Repaired
23011,2018-10-28,831517,Replacement
23012,2019-04-07,209592,Repaired
23013,2022-01-22,95167,Repaired
23014,2019-11-18,329234,Paid Repaired
23015,2023-09-03,939071,Replacement
23016,2020-06-16,239092,Paid Repaired
23017,2022-03-06,103064,Warranty Void
23018,2021-11-04,54809,Repaired
23019,2020-01-09,728890,Paid Repaired
23020,2019-04-25,2388,Paid Repaired
23021,2024-03-30,424865,Warranty Void
23022,2023-05-05,894769,Paid Repaired
23023,2019-09-09,537655,Warranty Void
23024,2023-03-27,95593,Repaired
23025,2019-07-07,309539,Repaired
23026,2023-12-08,765928,Paid Repaired
23027,2024-06-23,379105,Repaired
23028,2024-09-05,378647,Replacement
23029,2020-05-29,768465,Repaired
23030,2024-03-08,903678,Repaired
23031,2023-03-22,503328,Replacement
23032,2020-01-09,418122,Replacement
23033,2019-02-07,37876,Paid Repaired
23034,2024-10-09,909822,Replacement
23035,2018-11-23,722303,Replacement
23036,2022-07-24,911657,Warranty Void
23037,2019-04-06,490046,Repaired
23038,2021-03-15,515124,Replacement
23039,2021-08-22,790639,Replacement
23040,2018-10-09,290663,Replacement
23041,2019-09-26,449229,Repaired
23042,2020-04-26,461430,Repaired
23043,2022-08-22,858378,Paid Repaired
23044,2023-02-27,526178,In Progress
